Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_cervinus	LC	unknown	0	NA	0.868632236	0.587847893	520	65	7	2.079441542	0.477647954	0.390451603	8.51	2.141241943	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_cineraceus	LC	unknown	0	NA	0.517693463	0.642528895	1427	2158	-0.338739574	-0.413607528	-0.194287655	-0.216028493	3.84	1.345472367	1
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_diadema	LC	unknown	0	NA	0.946244882	0.720019333	952	694	0.371757925	0.316093074	0.314193715	0.273223333	46.9	3.848017675	4
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_doriae	NT	decreasing	0	1	0.927332879	0.54383399	463	16	27.9375	3.365138332	0.705176391	0.53366856	4.24	1.444563269	1
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_durgadasi	VU	decreasing	1	1	0.403383098	0.743117242	27	144	-0.8125	-1.673976434	-0.457174353	-0.610967103	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_dyacorum	LC	unknown	0	NA	0.383506664	0.219227761	449	431	0.041763341	0.040914798	0.74935265	0.559245805	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_fulvus	LC	stable	0	0	0.832593081	0.627943466	1072	843	0.271648873	0.240314384	0.325904522	0.282094885	8.83	2.178155015	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_galeritus	LC	unknown	0	NA	0.731590722	0.581149931	1577	1182	0.334179357	0.288316389	0.258867433	0.230212454	10.17	2.31944221	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_grandis	LC	unknown	0	NA	0.774506813	0.7497006	133	149	-0.10738255	-0.113597178	0.033088159	0.032552529	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_halophyllus	VU	decreasing	1	1	0.713836228	0.851177607	31	55	-0.436363636	-0.573345981	-0.161354549	-0.175967247	4	1.386294361	1
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_hypophyllus	CR	NA	1	NA	0.644830614	0.90233956	6	18	-0.666666667	-1.098612289	-0.285379204	-0.336003233	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_khaokhouayensis	VU	decreasing	1	1	0.297981485	0.740358036	47	412	-0.88592233	-2.170875748	-0.597517052	-0.910102549	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_lankadiva	LC	unknown	0	NA	0.687460725	0.515878454	731	570	0.28245614	0.248777099	0.332602128	0.287133518	44.76	3.801314883	4
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_larvatus	LC	unknown	0	NA	0.698778632	0.707603255	1658	1711	-0.030976037	-0.031465938	-0.012471145	-0.012549563	19.95	2.993229143	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_lekaguli	NT	decreasing	0	1	0.380110138	0.209763788	358	294	0.217687075	0.196953219	0.812086541	0.594478966	31.08	3.436564525	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_lylei	LC	decreasing	0	1	0.475849207	0.612156073	930	1488	-0.375	-0.470003629	-0.222666851	-0.251886257	40	3.688879454	4
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_madurae	LC	unknown	0	NA	0.834048162	0.806701695	33	7	3.714285714	1.550597412	0.033899107	0.033337196	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_obscurus	LC	unknown	0	NA	0.90374176	0.587683038	138	34	3.058823529	1.400893161	0.537804737	0.430355904	9.6	2.261763098	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_orbiculus	VU	decreasing	1	1	0.686092225	0.865036239	4	11	-0.636363636	-1.011600912	-0.206863027	-0.231759344	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_pomona	LC	unknown	0	NA	0.577002765	0.684225464	1470	2142	-0.31372549	-0.376477571	-0.156706677	-0.17044043	6.2	1.824549292	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_pratti	LC	unknown	0	NA	0.951652202	0.887013601	679	573	0.184991274	0.169735411	0.072872164	0.070339318	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_pygmaeus	LC	unknown	0	NA	0.891933131	0.544858631	77	8	8.625	2.26436388	0.636999178	0.492864796	3.53	1.261297871	1
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_ridleyi	VU	decreasing	1	1	0.789715416	0.40707487	127	45	1.822222222	1.037524597	0.939975847	0.662675523	9.59	2.260720889	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_rotalis	LC	unknown	0	NA	0.675015383	0.836154619	23	32	-0.28125	-0.330241687	-0.19271464	-0.214078067	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_scutinares	VU	decreasing	1	1	0.732767127	0.652608063	14	7	1	0.693147181	0.122828799	0.115851214	21.81	3.08236858	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_speoris	LC	stable	0	0	0.936079582	0.602737198	465	136	2.419117647	1.22938252	0.553047638	0.440219218	10.39	2.340843805	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_turpis	NT	decreasing	0	1	0.713305897	0.600970182	97	51	0.901960784	0.642885346	0.186923941	0.171365037	33.31	3.505857652	4
PRIMATES	HYLOBATIDAE	Hoolock	Hoolock_hoolock	EN	decreasing	1	1	0.887501124	0.747612563	179	106	0.688679245	0.523946712	0.187113711	0.171524908	6700	8.809862805	9
PRIMATES	HYLOBATIDAE	Hoolock	Hoolock_leuconedys	VU	decreasing	1	1	0.774414546	0.820815024	206	265	-0.222641509	-0.251853657	-0.056529762	-0.058190459	6709.768933	8.811319793	9
CARNIVORA	HYAENIDAE	Hyaena	Hyaena_hyaena	NT	decreasing	0	1	0.905213056	0.791572107	1023	973	0.051387461	0.050110684	0.14356361	0.134149361	35070.51	10.46511589	10
CETARTIODACTYLA	CERVIDAE	Hydropotes	Hydropotes_inermis	VU	decreasing	1	1	0.868487274	0.663759047	50	8	5.25	1.832581464	0.308437568	0.268833729	12760.04	9.454073692	9
PRIMATES	HYLOBATIDAE	Hylobates	Hylobates_agilis	EN	decreasing	1	1	0.524896706	0.261782253	233	157	0.484076433	0.394792648	1.005088961	0.69568843	5829.08	8.670614462	9
PRIMATES	HYLOBATIDAE	Hylobates	Hylobates_albibarbis	EN	decreasing	1	1	0.769450123	0.324396323	98	18	4.444444444	1.694595721	1.371944651	0.863710146	5820	8.669055541	9
PRIMATES	HYLOBATIDAE	Hylobates	Hylobates_lar	EN	decreasing	1	1	0.732959308	0.704046911	401	437	-0.082379863	-0.085971768	0.041066009	0.040245196	5578.61	8.62669492	9
PRIMATES	HYLOBATIDAE	Hylobates	Hylobates_moloch	EN	decreasing	1	1	0.47074703	0.922130833	25	86	-0.709302326	-1.235471471	-0.489500825	-0.672366257	5860.81	8.676043098	9
PRIMATES	HYLOBATIDAE	Hylobates	Hylobates_muelleri	EN	decreasing	1	1	0.801624908	0.453347776	223	60	2.716666667	1.312827209	0.768233904	0.569981254	5909.81	8.684368961	9
PRIMATES	HYLOBATIDAE	Hylobates	Hylobates_pileatus	EN	decreasing	1	1	0.80356209	0.506523915	80	23	2.47826087	1.246532419	0.586424778	0.461482917	5542.37	8.620177486	9
EULIPOTYPHLA	ERINACEIDAE	Hylomys	Hylomys_megalotis	DD	unknown	NA	NA	0.788694839	0.674537092	14	4	2.5	1.252762968	0.16923865	0.156352811	51.305	3.937788213	4
EULIPOTYPHLA	ERINACEIDAE	Hylomys	Hylomys_parvus	VU	decreasing	1	1	0.960217945	0.927840769	10	5	1	0.693147181	0.034895186	0.034300152	45	3.80666249	4
EULIPOTYPHLA	ERINACEIDAE	Hylomys	Hylomys_suillus	LC	stable	0	0	0.497899318	0.599081644	1253	1792	-0.30078125	-0.357791639	-0.168895721	-0.185000005	57.61	4.053696164	4
RODENTIA	SCIURIDAE	Hylopetes	Hylopetes_alboniger	LC	decreasing	0	1	0.570840813	0.710117505	910	1208	-0.246688742	-0.283276779	-0.196131895	-0.218320071	255.38	5.542752632	6
RODENTIA	SCIURIDAE	Hylopetes	Hylopetes_lepidus	DD	unknown	NA	NA	0.795925498	0.532598662	97	29	2.344827586	1.207415149	0.494418884	0.401737425	63.28	4.147569323	4
RODENTIA	SCIURIDAE	Hylopetes	Hylopetes_nigripes	NT	decreasing	0	1	0.48668505	0.862776393	13	53	-0.754716981	-1.405342556	-0.435908244	-0.572538354	534	6.280395839	6
RODENTIA	SCIURIDAE	Hylopetes	Hylopetes_phayrei	LC	stable	0	0	0.451797201	0.566071125	1095	1556	-0.296272494	-0.351364062	-0.201872026	-0.225486326	226.99	5.424905964	5
RODENTIA	SCIURIDAE	Hylopetes	Hylopetes_platyurus	DD	unknown	NA	NA	0.86469655	0.412184297	232	15	14.46666667	2.738687171	1.097839623	0.740908064	56.98	4.042700329	4
RODENTIA	SCIURIDAE	Hylopetes	Hylopetes_spadiceus	LC	unknown	0	NA	0.734670983	0.690018135	1132	1068	0.059925094	0.058198239	0.064712572	0.062704878	118.1	4.771531723	5
RODENTIA	HYSTRICIDAE	Hystrix	Hystrix_brachyura	LC	decreasing	0	1	0.71590759	0.806933763	1998	2537	-0.212455656	-0.2388356	-0.112805012	-0.119690493	8000	8.987196821	9
RODENTIA	HYSTRICIDAE	Hystrix	Hystrix_crassispinis	LC	stable	0	0	0.93987424	0.508088329	248	22	10.27272727	2.422386293	0.849824502	0.615090771	4584.6	8.43045814	8
RODENTIA	HYSTRICIDAE	Hystrix	Hystrix_indica	LC	stable	0	0	0.904666329	0.765909569	1035	903	0.146179402	0.136434152	0.181165982	0.166502071	14298.6	9.567916909	10
RODENTIA	HYSTRICIDAE	Hystrix	Hystrix_javanica	LC	stable	0	0	0.853566505	0.713468783	59	11	4.363636364	1.679642171	0.19636139	0.179284775	23014.418	10.04387617	10
RODENTIA	HYSTRICIDAE	Hystrix	Hystrix_pumila	VU	decreasing	1	1	0.498721065	0.820797306	20	58	-0.655172414	-1.064710737	-0.392394369	-0.498229241	3544.26	8.173084672	8
RODENTIA	HYSTRICIDAE	Hystrix	Hystrix_sumatrae	LC	stable	0	0	0.96246015	0.605250885	155	15	9.333333333	2.335374916	0.590183795	0.463849604	4200	8.342839804	8
CHIROPTERA	VESPERTILIONIDAE	Ia	Ia_io	LC	unknown	0	NA	0.60888969	0.76436528	977	1380	-0.292028986	-0.345352126	-0.203404831	-0.227408673	49.3	3.897924081	4
RODENTIA	SCIURIDAE	Iomys	Iomys_horsfieldii	LC	stable	0	0	0.370471853	0.222031723	743	485	0.531958763	0.426547154	0.668553704	0.511957206	155.5	5.046645732	5
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_flora	VU	decreasing	1	1	0.625012317	0.851643852	51	376	-0.864361702	-1.997763511	-0.266110692	-0.309397069	6.01	1.793424749	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_hardwickii	LC	stable	0	0	0.793427339	0.787906655	1741	1702	0.022914219	0.022655631	0.007006774	0.006982341	4.55	1.515127233	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_intermedia	NT	decreasing	0	1	0.513371779	0.282416208	458	190	1.410526316	0.879845112	0.817784404	0.597618399	5.438181818	1.69344478	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_kachinensis	LC	stable	0	0	0.690670931	0.644955603	394	403	-0.022332506	-0.022585653	0.070881357	0.068482008	5.438181818	1.69344478	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_lenis	LC	unknown	0	NA	0.680629413	0.474524081	328	149	1.201342282	0.789067302	0.434341143	0.36070561	5.438181818	1.69344478	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_minuta	NT	decreasing	0	1	0.45204317	0.277197409	224	207	0.082125604	0.078927259	0.630762611	0.489047765	2.03	0.708035793	1
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_papillosa	LC	unknown	0	NA	0.705153919	0.627628139	963	875	0.100571429	0.095829525	0.123521836	0.116468248	10.21	2.323367632	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_pellucida	NT	decreasing	0	1	0.936949904	0.673376788	561	126	3.452380952	1.493438999	0.391419962	0.330324781	4.14	1.420695788	1
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_picta	LC	unknown	0	NA	0.686954186	0.733195841	1405	1690	-0.168639053	-0.184691226	-0.063068627	-0.06514524	4.5	1.504077397	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_titania	LC	unknown	0	NA	0.664160501	0.658563833	362	417	-0.131894484	-0.14144201	0.008498292	0.008462385	5.438181818	1.69344478	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_whiteheadi	LC	unknown	0	NA	0.888608241	0.703511322	238	124	0.919354839	0.651989108	0.263104392	0.233572494	3.29	1.190887565	1
RODENTIA	DIATOMYIDAE	Laonastes	Laonastes_aenigmamus	LC	decreasing	0	1	0.513532046	0.892240122	5	22	-0.772727273	-1.481604541	-0.424446365	-0.552422857	400	5.991464547	6
RODENTIA	SCIURIDAE	Lariscus	Lariscus_hosei	NT	decreasing	0	1	0.705443863	0.629788142	75	37	1.027027027	0.706570201	0.120128843	0.113443717	180	5.192956851	5
RODENTIA	SCIURIDAE	Lariscus	Lariscus_insignis	LC	decreasing	0	1	0.935998218	0.682454652	521	49	9.632653061	2.363929744	0.37151709	0.315917492	174.41	5.161408849	5
RODENTIA	SCIURIDAE	Lariscus	Lariscus_niobe	DD	unknown	NA	NA	0.86397957	0.693799928	130	47	1.765957447	1.017386849	0.245286337	0.219365493	198.5333333	5.290957012	5
CHIROPTERA	PTEROPODIDAE	Latidens	Latidens_salimalii	EN	decreasing	1	1	0.698415776	0.867673106	12	25	-0.52	-0.733969175	-0.195070389	-0.217000445	239.6283091	5.479089011	5
RODENTIA	MURIDAE	Lenothrix	Lenothrix_canus	LC	unknown	0	NA	0.885931093	0.395546236	229	29	6.896551724	2.066426174	1.239766205	0.806371488	150	5.010635294	5
RODENTIA	MURIDAE	Leopoldamys	Leopoldamys_ciliatus	LC	decreasing	0	1	0.931498807	0.462590078	130	8	15.25	2.788092909	1.013659286	0.699953607	360.12	5.886437309	6
RODENTIA	MURIDAE	Leopoldamys	Leopoldamys_edwardsi	LC	unknown	0	NA	0.751522564	0.737721889	955	1030	-0.072815534	-0.075602741	0.01870715	0.018534324	308.82	5.732758583	6
RODENTIA	MURIDAE	Leopoldamys	Leopoldamys_milleti	LC	stable	0	0	0.624504006	0.812590047	6	10	-0.4	-0.510825624	-0.231464858	-0.26326899	300	5.703782475	6
RODENTIA	MURIDAE	Leopoldamys	Leopoldamys_neilli	LC	unknown	0	NA	0.671327055	0.884799462	47	143	-0.671328671	-1.112697029	-0.24126643	-0.276104591	378.51	5.936242493	6
RODENTIA	MURIDAE	Leopoldamys	Leopoldamys_sabanus	LC	stable	0	0	0.76516842	0.757598026	1269	1340	-0.052985075	-0.054440425	0.009992627	0.009943031	347.61	5.851081162	6
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_capensis	LC	decreasing	0	1	0.564927039	0.844244414	90	265	-0.660377358	-1.079920156	-0.330848947	-0.401745455	2047.11	7.624184321	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_comus	LC	unknown	0	NA	0.899860921	0.867498384	148	106	0.396226415	0.33377318	0.037305588	0.03662657	2015.56	7.608652351	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_hainanus	EN	decreasing	1	1	0.576225433	0.582097687	18	16	0.125	0.117783036	-0.01008809	-0.01013932	1511.67	7.320970279	7
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_nigricollis	LC	unknown	0	NA	0.791274642	0.583821712	1508	1233	0.223033252	0.201334045	0.3553361	0.304049468	2294.25	7.738161272	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_oiostolus	LC	unknown	0	NA	0.805157294	0.885916466	45	75	-0.4	-0.510825624	-0.091158903	-0.09558501	2468.55	7.811386213	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_peguensis	LC	stable	0	0	0.772128563	0.765565694	629	601	0.046589018	0.045536322	0.008572574	0.008536038	2267.5	7.726433182	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_sinensis	LC	unknown	0	NA	0.954520618	0.450521325	426	124	2.435483871	1.234157781	1.118702415	0.750803833	1607.41	7.382379467	7
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_tolai	LC	unknown	0	NA	0.744530223	0.870189377	278	410	-0.32195122	-0.388536046	-0.144404376	-0.155957416	1589	7.370860167	7
RODENTIA	MURIDAE	Limnomys	Limnomys_bryophilus	LC	stable	0	0	0.845659869	0.892866579	11	13	-0.153846154	-0.167054085	-0.052870957	-0.05431993	64.47	4.166199999	4
RODENTIA	MURIDAE	Limnomys	Limnomys_sibuanus	LC	stable	0	0	0.716073082	0.849379149	10	27	-0.62962963	-0.993251773	-0.156945302	-0.170723438	64.47	4.166199999	4
PRIMATES	LORISIDAE	Loris	Loris_lydekkerianus	LC	decreasing	0	1	0.923585312	0.720889231	127	35	2.628571429	1.288839025	0.281175071	0.247777681	254.06	5.53757046	6
PRIMATES	LORISIDAE	Loris	Loris_tardigradus	EN	decreasing	1	1	0.383983965	0.741968154	13	306	-0.95751634	-3.158635744	-0.482479183	-0.658705528	249.22	5.518336041	6
CARNIVORA	MUSTELIDAE	Lutra	Lutra_lutra	NT	decreasing	0	1	0.50818215	0.695889193	1567	2791	-0.43855249	-0.577236991	-0.269736971	-0.314350496	8868.69	9.090282376	9
CARNIVORA	MUSTELIDAE	Lutra	Lutra_sumatrana	EN	decreasing	1	1	0.440721146	0.320663554	1175	1050	0.119047619	0.112477983	0.374403611	0.318019899	5970.68	8.694616103	9
CARNIVORA	MUSTELIDAE	Lutrogale	Lutrogale_perspicillata	VU	decreasing	1	1	0.747064233	0.696574214	2126	2077	0.023591719	0.023317735	0.072483329	0.069976828	8912.49	9.095208943	9
CARNIVORA	FELIDAE	Lynx	Lynx_lynx	LC	stable	0	0	0.812724655	0.877846974	94	140	-0.328571429	-0.39834764	-0.074184135	-0.077079914	19300	9.867860375	10
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_arctoides	VU	decreasing	1	1	0.627541285	0.712454612	1041	1348	-0.227744807	-0.258440223	-0.119184192	-0.126906746	9358.04	9.143991146	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_assamensis	NT	decreasing	0	1	0.577302278	0.740672818	877	1372	-0.360787172	-0.447517816	-0.220570455	-0.249192979	8546.89	9.053322753	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_cyclopis	LC	stable	0	0	0.840302126	0.516508235	17	2	7.5	2.140066163	0.626890083	0.486670268	5748.94	8.656770769	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_fascicularis	LC	decreasing	0	1	0.920330884	0.674415509	1080	656	0.646341463	0.498555531	0.364634816	0.310886859	4569.32	8.427119676	8
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_leonina	VU	decreasing	1	1	0.86168059	0.831767028	707	715	-0.011188811	-0.011251877	0.035963872	0.03533227	7783	8.959697147	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_mulatta	LC	unknown	0	NA	0.896007266	0.890470363	2090	2200	-0.05	-0.051293294	0.006217953	0.006198702	6455.19	8.772639737	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_nemestrina	VU	decreasing	1	1	0.908387235	0.650101191	527	52	9.134615385	2.31595683	0.397301294	0.334542729	7820.78	8.964539573	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_radiata	LC	decreasing	0	1	0.682269949	0.545226549	301	130	1.315384615	0.839575814	0.251351297	0.224224005	4999.99	8.517191191	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_silenus	EN	decreasing	1	1	0.860154197	0.865943836	38	37	0.027027027	0.026668247	-0.006685929	-0.006708379	5995.25	8.698722768	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_sinica	EN	decreasing	1	1	0.975131827	0.84721557	24	12	1	0.693147181	0.150984308	0.140617496	4655.99	8.445909842	8
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_thibetana	NT	decreasing	0	1	0.842632562	0.791082865	400	300	0.333333333	0.287682072	0.06516346	0.06312827	10593.06	9.267954349	9
CHIROPTERA	PTEROPODIDAE	Macroglossus	Macroglossus_minimus	LC	stable	0	0	0.968483074	0.709435126	841	424	0.983490566	0.684858205	0.365146775	0.31126195	16.3	2.791165108	3
CHIROPTERA	PTEROPODIDAE	Macroglossus	Macroglossus_sobrinus	LC	stable	0	0	0.675314033	0.732725286	1191	1504	-0.208111702	-0.233334935	-0.078353039	-0.081593034	21.8	3.08190997	3
RODENTIA	MURIDAE	Madromys	Madromys_blanfordi	LC	unknown	0	NA	0.895281691	0.550643358	474	168	1.821428571	1.037243342	0.62588303	0.486051071	246.0675929	5.505606266	6
PHOLIDOTA	MANIDAE	Manis	Manis_crassicaudata	EN	decreasing	1	1	0.88630725	0.620567771	1128	807	0.397769517	0.334877764	0.428219917	0.356428856	8017.56	8.989389415	9
PHOLIDOTA	MANIDAE	Manis	Manis_culionensis	EN	decreasing	1	1	0.644122465	0.828387817	17	27	-0.37037037	-0.462623522	-0.22243851	-0.251592551	2100	7.649692624	8
PHOLIDOTA	MANIDAE	Manis	Manis_javanica	CR	decreasing	1	1	0.822350158	0.771794287	1186	1201	-0.012489592	-0.012568243	0.065504334	0.06344824	4861.71	8.489145507	8
PHOLIDOTA	MANIDAE	Manis	Manis_pentadactyla	CR	decreasing	1	1	0.803641267	0.813827479	1029	1136	-0.094190141	-0.098925863	-0.012516427	-0.012595418	4675	8.449984442	8
RODENTIA	SCIURIDAE	Marmota	Marmota_himalayana	LC	unknown	0	NA	0.848063294	0.861030856	54	69	-0.217391304	-0.245122458	-0.015060508	-0.01517507	6600	8.794824928	9
CARNIVORA	MUSTELIDAE	Martes	Martes_flavigula	LC	decreasing	0	1	0.658836696	0.799272319	2083	2755	-0.243920145	-0.27960828	-0.175704349	-0.193226014	2504.64	7.825900291	8
CARNIVORA	MUSTELIDAE	Martes	Martes_foina	LC	stable	0	0	0.595924694	0.823056291	249	569	-0.562390158	-0.826427538	-0.275961195	-0.32291029	1675	7.423568444	7
CARNIVORA	MUSTELIDAE	Martes	Martes_gwatkinsii	VU	stable	1	0	0.82141782	0.88440651	38	52	-0.269230769	-0.313657559	-0.071221423	-0.073884914	2038.49	7.619964617	8
RODENTIA	MURIDAE	Maxomys	Maxomys_alticola	LC	stable	0	0	0.783311172	0.773765261	6	4	0.5	0.405465108	0.012336959	0.012261479	158.96	5.068652598	5
RODENTIA	MURIDAE	Maxomys	Maxomys_baeodon	DD	unknown	NA	NA	0.536121743	0.467758559	381	275	0.385454545	0.326028277	0.146150579	0.136409005	158.96	5.068652598	5
RODENTIA	MURIDAE	Maxomys	Maxomys_bartelsii	LC	stable	0	0	0.38924195	0.864527862	10	68	-0.852941176	-1.916922612	-0.549763556	-0.797982403	88.46	4.482550472	4
RODENTIA	MURIDAE	Maxomys	Maxomys_inas	LC	stable	0	0	0.749563749	0.649621729	28	22	0.272727273	0.241162057	0.153846486	0.143101132	89.99	4.499698553	4
RODENTIA	MURIDAE	Maxomys	Maxomys_inflatus	VU	decreasing	1	1	0.956171314	0.779233823	54	15	2.6	1.280933845	0.227065979	0.204625937	152	5.023880521	5
RODENTIA	MURIDAE	Maxomys	Maxomys_moi	LC	decreasing	0	1	0.748887832	0.523947457	49	26	0.884615385	0.63372376	0.429318575	0.35719781	147	4.990432587	5
RODENTIA	MURIDAE	Maxomys	Maxomys_ochraceiventer	DD	unknown	NA	NA	0.757290559	0.492574958	145	44	2.295454545	1.192544109	0.537411813	0.430100361	158.96	5.068652598	5
RODENTIA	MURIDAE	Maxomys	Maxomys_panglima	LC	stable	0	0	0.488521515	0.854404244	16	58	-0.724137931	-1.287854288	-0.428231404	-0.559020922	158.96	5.068652598	5
RODENTIA	MURIDAE	Maxomys	Maxomys_rajah	VU	decreasing	1	1	0.97229544	0.627017624	469	24	18.54166667	2.972548938	0.550666843	0.43868506	150	5.010635294	5
RODENTIA	MURIDAE	Maxomys	Maxomys_surifer	LC	decreasing	0	1	0.810567232	0.775807498	1359	1329	0.022573363	0.022322355	0.044804586	0.043829869	150.48	5.013830185	5
RODENTIA	MURIDAE	Maxomys	Maxomys_whiteheadi	VU	decreasing	1	1	0.937993333	0.618617179	491	17	27.88235294	3.363230784	0.516274304	0.41625621	54.33	3.995076561	4
CHIROPTERA	MEGADERMATIDAE	Megaderma	Megaderma_lyra	LC	unknown	0	NA	0.762324599	0.738702642	2344	2316	0.01208981	0.012017312	0.031977626	0.031476987	39.27	3.670460869	4
CHIROPTERA	MEGADERMATIDAE	Megaderma	Megaderma_spasma	LC	unknown	0	NA	0.8894039	0.852224182	1598	1521	0.050624589	0.049384834	0.043626687	0.042701846	24.71	3.20720802	3
CHIROPTERA	PTEROPODIDAE	Megaerops	Megaerops_ecaudatus	LC	unknown	0	NA	0.876781004	0.727664856	632	591	0.069373942	0.067073377	0.204924214	0.186416672	26.29	3.269188639	3
CHIROPTERA	PTEROPODIDAE	Megaerops	Megaerops_kusnotoi	VU	decreasing	1	1	0.538824991	0.826128143	16	58	-0.724137931	-1.287854288	-0.347770687	-0.427359071	25.86	3.252697373	3
CHIROPTERA	PTEROPODIDAE	Megaerops	Megaerops_niphanae	LC	unknown	0	NA	0.679805936	0.69240025	863	981	-0.120285423	-0.128157768	-0.018189354	-0.018356815	32.59	3.484005493	3
CHIROPTERA	PTEROPODIDAE	Megaerops	Megaerops_wetmorei	VU	decreasing	1	1	0.715921414	0.350897692	270	93	1.903225806	1.065822466	1.040256834	0.713075699	18.7	2.928523524	3
CARNIVORA	MUSTELIDAE	Meles	Meles_leucurus	LC	unknown	0	NA	0.912162747	0.892651858	628	578	0.08650519	0.082966298	0.021857221	0.021621777	6250	8.740336743	9
CARNIVORA	MUSTELIDAE	Mellivora	Mellivora_capensis	LC	decreasing	0	1	0.925686658	0.748774098	1013	834	0.214628297	0.194438102	0.236269603	0.212098461	8999.99	9.104978745	9
CARNIVORA	MUSTELIDAE	Melogale	Melogale_moschata	LC	stable	0	0	0.860335218	0.847031215	989	1052	-0.059885932	-0.061754062	0.015706627	0.015584554	938.5	6.844282856	7
CARNIVORA	MUSTELIDAE	Melogale	Melogale_orientalis	LC	unknown	0	NA	0.758007032	0.724901455	34	13	1.615384615	0.961411167	0.045669072	0.044656941	2000	7.60090246	8
CARNIVORA	MUSTELIDAE	Melogale	Melogale_personata	LC	unknown	0	NA	0.772884846	0.767483474	840	964	-0.128630705	-0.137689403	0.00703777	0.00701312	1845.26	7.520375468	8
