Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
CHIROPTERA	HIPPOSIDERIDAE	Coelops	Coelops_frithii	LC	unknown	0	NA	0.67159465	0.952326264	4	32	-0.875	-2.079441542	-0.294785122	-0.349252731	7.52	2.017566138	2
RODENTIA	CRICETIDAE	Cricetulus	Cricetulus_alticola	LC	unknown	0	NA	0.855727882	0.821608802	137	131	0.045801527	0.044783603	0.041527159	0.040688058	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Cricetulus	Cricetulus_barabensis	LC	unknown	0	NA	0.855115477	0.483026279	3127	1142	1.738178634	1.007292967	0.770329098	0.57116546	22.85	3.128951117	3
RODENTIA	CRICETIDAE	Cricetulus	Cricetulus_kamensis	LC	unknown	0	NA	0.461637693	0.599599708	1484	2844	-0.478199719	-0.650470367	-0.230090197	-0.26148191	30	3.401197382	3
RODENTIA	CRICETIDAE	Cricetulus	Cricetulus_lama	LC	unknown	0	NA	0.676128873	0.727170118	352	754	-0.533156499	-0.761761192	-0.070191615	-0.072776752	29.13310201	3.371875054	3
RODENTIA	CRICETIDAE	Cricetulus	Cricetulus_longicaudatus	LC	unknown	0	NA	0.799831574	0.75309939	2006	1791	0.120044668	0.113368566	0.062053142	0.060203961	22.1	3.095577609	3
RODENTIA	CRICETIDAE	Cricetulus	Cricetulus_migratorius	LC	unknown	0	NA	0.555124329	0.414977513	6563	7848	-0.163735984	-0.178810907	0.337721471	0.290967772	30.59	3.420673158	3
RODENTIA	CRICETIDAE	Cricetulus	Cricetulus_sokolovi	LC	unknown	0	NA	0.963278301	0.80455032	259	45	4.755555556	1.750165572	0.197287823	0.180058851	23	3.135494216	3
RODENTIA	CRICETIDAE	Cricetulus	Cricetulus_tibetanus	LC	unknown	0	NA	0.683514978	0.793204485	116	321	-0.638629283	-1.017850932	-0.138286544	-0.148832482	29.13310201	3.371875054	3
RODENTIA	CRICETIDAE	Cricetus	Cricetus_cricetus	LC	decreasing	0	1	0.893037356	0.322084895	4302	685	5.280291971	1.837416472	1.772676927	1.019813253	428.95	6.061340362	6
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_aleksandrisi	LC	stable	0	0	0.998268258	0.988176926	1	1	0	0	0.010212071	0.01016028	5	1.609437912	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_arispa	LC	unknown	0	NA	0.71714986	0.940230299	4	44	-0.909090909	-2.397895273	-0.237261488	-0.270840016	10	2.302585093	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_attenuata	LC	unknown	0	NA	0.925633079	0.78067447	552	295	0.871186441	0.62657269	0.185683808	0.170319661	14.265	2.657808985	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_caspica	DD	unknown	NA	NA	0.697026563	0.751602345	20	30	-0.333333333	-0.405465108	-0.072612576	-0.075383867	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_dsinezumi	LC	stable	0	0	0.982473766	0.5140426	154	6	24.66666667	3.245193133	0.911269155	0.6477675	10.21	2.323367632	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_floweri	DD	unknown	NA	NA	0.971838642	0.965454314	7	4	0.75	0.559615788	0.006612771	0.006591002	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_fuliginosa	LC	unknown	0	NA	0.973312354	0.833432908	233	92	1.532608696	0.929249877	0.16783528	0.155151847	12	2.48490665	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_gmelini	LC	unknown	0	NA	0.845602098	0.762254233	1825	1444	0.263850416	0.234162947	0.10934392	0.103768777	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_horsfieldii	DD	unknown	NA	NA	0.581841418	0.926164388	4	75	-0.946666667	-2.931193752	-0.371773062	-0.464853811	5.47	1.699278616	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_indochinensis	LC	unknown	0	NA	0.801263491	0.879429979	28	54	-0.481481481	-0.656779536	-0.088883128	-0.0930841	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_katinka	DD	unknown	NA	NA	0.825146822	0.836184643	94	96	-0.020833333	-0.021053409	-0.01320022	-0.013288117	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_lasiura	LC	unknown	0	NA	0.536535659	0.237895082	1477	33	43.75757576	3.801260721	1.25534574	0.813303283	14.8	2.694627181	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_leucodon	LC	unknown	0	NA	0.933248638	0.398041647	2467	522	3.72605364	1.553090529	1.344600482	0.852115017	10.88	2.386926241	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_lusitania	LC	unknown	0	NA	0.39835362	0.402404127	328	52	5.307692308	1.84176989	-0.010065768	-0.01011677	2.48	0.90825856	1
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_olivieri	LC	unknown	0	NA	0.783312687	0.855526433	174	387	-0.550387597	-0.799369394	-0.084408549	-0.088185028	34.42	3.538637791	4
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_pachyura	LC	unknown	0	NA	0.619955811	0.595241347	34	4	7.5	2.140066163	0.041520073	0.040681254	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_pasha	LC	unknown	0	NA	0.702636686	0.925537362	6	20	-0.7	-1.203972804	-0.240833796	-0.275534548	6.5	1.871802177	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_pullata	DD	unknown	NA	NA	0.673827753	0.688958847	110	85	0.294117647	0.257829109	-0.021962261	-0.022207022	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_ramona	LC	unknown	0	NA	0.82641847	0.969275061	1	1	0	0	-0.147384986	-0.159447166	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_rapax	DD	unknown	NA	NA	0.205053851	0.22408437	189	44	3.295454545	1.457557381	-0.084925685	-0.088749998	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_religiosa	DD	unknown	NA	NA	0.996806938	0.98757322	1	1	0	0	0.009349906	0.009306467	7	1.945910149	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_russula	LC	stable	0	0	0.929212605	0.558003049	1179	444	1.655405405	0.976597338	0.665246466	0.50997314	9.89	2.291524146	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_serezkyensis	LC	unknown	0	NA	0.864966121	0.825580505	395	301	0.312292359	0.2717755	0.047706573	0.046603559	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_shantungensis	LC	stable	0	0	0.832529998	0.546706052	1445	798	0.810776942	0.593756003	0.522811016	0.42055798	4.5	1.504077397	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_sibirica	LC	unknown	0	NA	0.748581652	0.694126292	3659	3321	0.101776573	0.096923944	0.078451659	0.075526364	73	4.290459441	4
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_sicula	LC	unknown	0	NA	0.726115494	0.919037861	12	55	-0.781818182	-1.522426535	-0.209917758	-0.235618235	6.9	1.931521412	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_suaveolens	LC	stable	0	0	0.823726446	0.524506488	7805	4096	0.905517578	0.644753666	0.57047904	0.451380694	7.35	1.994700313	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_susiana	DD	unknown	NA	NA	0.641790833	0.912843313	6	34	-0.823529412	-1.734601055	-0.296932098	-0.352301803	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_tarfayensis	DD	decreasing	NA	1	0.0812251	0.116259021	1642	52	30.57692308	3.452426571	-0.301343676	-0.358596325	6.59	1.885553349	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_viaria	LC	stable	0	0	0.934055009	0.733087945	279	53	4.264150943	1.660919868	0.274137729	0.242269659	16.49	2.802754137	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_vorax	LC	unknown	0	NA	0.15611626	0.164075447	851	88	8.670454545	2.269075314	-0.048509311	-0.049725378	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_whitakeri	LC	unknown	0	NA	0.991035135	0.785843617	305	15	19.33333333	3.012261576	0.261109861	0.231992176	5.58	1.719188776	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_zarudnyi	LC	unknown	0	NA	0.769040769	0.585910132	377	83	3.542168675	1.51340458	0.312557553	0.271977564	6.708	1.903300844	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_zimmermanni	VU	decreasing	1	1	0.612297333	0.862594839	6	60	-0.9	-2.302585093	-0.2901681	-0.342727097	7.76	2.048982334	2
RODENTIA	CTENODACTYLIDAE	Ctenodactylus	Ctenodactylus_gundi	LC	unknown	0	NA	0.069176891	0.080163509	2850	29	97.27586207	4.587778443	-0.137052615	-0.147401557	288.41	5.664383079	6
RODENTIA	CTENODACTYLIDAE	Ctenodactylus	Ctenodactylus_vali	DD	unknown	NA	NA	0.127461923	0.185159454	230	4	56.5	4.051784948	-0.311609964	-0.373399689	173.6	5.156753802	5
CARNIVORA	CANIDAE	Cuon	Cuon_alpinus	EN	decreasing	1	1	0.800872812	0.584218314	4403	2620	0.680534351	0.519111809	0.370845097	0.315427409	15800	9.667765219	10
CHIROPTERA	PTEROPODIDAE	Cynopterus	Cynopterus_brachyotis	LC	unknown	0	NA	0.94978244	0.817895108	31	16	0.9375	0.661398482	0.161252134	0.149498849	33.87	3.522529667	4
CHIROPTERA	PTEROPODIDAE	Cynopterus	Cynopterus_sphinx	LC	increasing	0	0	0.659728145	0.575218047	282	95	1.968421053	1.088030179	0.14691837	0.137078667	44.71	3.80019719	4
RODENTIA	MURIDAE	Dacnomys	Dacnomys_millardi	DD	unknown	NA	NA	0.892408088	0.901910384	22	28	-0.214285714	-0.241162057	-0.010535743	-0.010591637	141.0605074	4.949188929	5
CETARTIODACTYLA	CERVIDAE	Dama	Dama_dama	LC	unknown	0	NA	0.609601558	0.230098821	3819	515	6.415533981	2.003576987	1.649303264	0.974296686	57224.61	10.95473933	11
CETARTIODACTYLA	CERVIDAE	Dama	Dama_mesopotamica	EN	increasing	1	0	0.794894391	0.638150169	657	274	1.397810219	0.874555912	0.245622785	0.219635633	57224.61	10.95473933	11
EULIPOTYPHLA	TALPIDAE	Desmana	Desmana_moschata	EN	decreasing	1	1	0.840554968	0.229805307	1283	141	8.09929078	2.208196474	2.65768302	1.296829892	427.64	6.05828172	6
RODENTIA	CRICETIDAE	Dicrostonyx	Dicrostonyx_torquatus	LC	stable	0	0	0.906587856	0.468675778	3312	635	4.215748031	1.651682517	0.934360379	0.659776718	78.77	4.366532214	4
RODENTIA	CRICETIDAE	Dinaromys	Dinaromys_bogdanovi	VU	decreasing	1	1	0.456182774	0.394059912	208	60	2.466666667	1.243193517	0.157648264	0.146390589	56	4.025351691	4
EULIPOTYPHLA	SORICIDAE	Diplomesodon	Diplomesodon_pulchellum	LC	stable	0	0	0.89929842	0.561657396	1111	175	5.348571429	1.848229816	0.601151212	0.470722878	11	2.397895273	2
RODENTIA	DIPODIDAE	Dipus	Dipus_sagitta	LC	stable	0	0	0.746887354	0.788975087	4107	4792	-0.142946578	-0.154255026	-0.053344819	-0.054820369	89	4.48863637	4
RODENTIA	SCIURIDAE	Dremomys	Dremomys_lokriah	LC	decreasing	0	1	0.915058424	0.768142638	165	54	2.055555556	1.116961427	0.191261075	0.175012473	226.99	5.424905964	5
RODENTIA	SCIURIDAE	Dremomys	Dremomys_pernyi	LC	stable	0	0	0.896803378	0.753407338	272	123	1.211382114	0.793617711	0.190330029	0.174230604	198.63	5.291443798	5
RODENTIA	SCIURIDAE	Dremomys	Dremomys_rufigenis	LC	stable	0	0	0.90632887	0.847027109	33	24	0.375	0.318453731	0.070011645	0.067669532	200.32	5.299916088	5
RODENTIA	GLIRIDAE	Dryomys	Dryomys_laniger	DD	unknown	NA	NA	0.993545463	0.960787112	26	5	4.2	1.648658626	0.034095327	0.033526964	25.91	3.254628995	3
RODENTIA	GLIRIDAE	Dryomys	Dryomys_nitedula	LC	unknown	0	NA	0.746921524	0.440350788	5490	3167	0.733501737	0.550143488	0.696196632	0.528388469	29.5	3.384390263	3
EULIPOTYPHLA	TALPIDAE	Dymecodon	Dymecodon_pilirostris	LC	stable	0	0	0.140768348	0.064270972	903	2	450.5	6.112575373	1.190232131	0.784007534	15.46	2.738256043	3
CETARTIODACTYLA	CERVIDAE	Elaphodus	Elaphodus_cephalophus	NT	decreasing	0	1	0.915631639	0.760650355	272	132	1.060606061	0.723000144	0.203748389	0.185440346	23087.87	10.04706265	10
MACROSCELIDEA	MACROSCELIDIDAE	Elephantulus	Elephantulus_rozeti	LC	unknown	0	NA	0.978765959	0.73810113	485	58	7.362068966	2.12370588	0.326059424	0.282211705	43.07	3.762826699	4
PROBOSCIDEA	ELEPHANTIDAE	Elephas	Elephas_maximus	EN	decreasing	1	1	0.721566966	0.983933637	3	18	-0.833333333	-1.791759469	-0.266650779	-0.310133264	3269794	15.00023754	15
RODENTIA	GLIRIDAE	Eliomys	Eliomys_melanurus	LC	unknown	0	NA	0.670806145	0.511546993	555	55	9.090909091	2.311634929	0.311328487	0.271040735	100.36	4.608763721	5
RODENTIA	GLIRIDAE	Eliomys	Eliomys_munbyanus	LC	stable	0	0	0.942356421	0.7469862	602	129	3.666666667	1.540445041	0.261544618	0.232336858	3.365900551	1.21369555	1
RODENTIA	GLIRIDAE	Eliomys	Eliomys_quercinus	NT	decreasing	0	1	0.91142315	0.250286507	2928	297	8.858585859	2.288342736	2.641519312	1.292400988	114.61	4.741535061	5
RODENTIA	CRICETIDAE	Ellobius	Ellobius_alaicus	DD	unknown	NA	NA	0.59620675	0.842961319	8	46	-0.826086957	-1.749199855	-0.292723478	-0.34633357	74.32825	4.308491095	4
RODENTIA	CRICETIDAE	Ellobius	Ellobius_fuscocapillus	LC	unknown	0	NA	0.776472184	0.652425841	898	454	0.977973568	0.68207287	0.190130948	0.174063341	80	4.382026635	4
RODENTIA	CRICETIDAE	Ellobius	Ellobius_lutescens	LC	unknown	0	NA	0.0562975	0.042167233	5645	67	83.25373134	4.433832857	0.33510064	0.289006675	117.313	4.764845576	5
RODENTIA	CRICETIDAE	Ellobius	Ellobius_talpinus	LC	unknown	0	NA	0.895331236	0.421034049	2426	262	8.259541985	2.225654586	1.126505536	0.754480039	40	3.688879454	4
RODENTIA	CRICETIDAE	Ellobius	Ellobius_tancrei	LC	unknown	0	NA	0.784692723	0.777055108	2801	2824	-0.008144476	-0.008177823	0.009828923	0.009780934	60	4.094344562	4
CARNIVORA	MUSTELIDAE	Enhydra	Enhydra_lutris	EN	decreasing	1	1	0.605839358	0.761346762	50	167	-0.700598802	-1.205970807	-0.204253058	-0.228474056	27410.93	10.21869712	10
RODENTIA	SCIURIDAE	Eoglaucomys	Eoglaucomys_fimbriatus	LC	unknown	0	NA	0.937861915	0.859890661	140	71	0.971830986	0.678962546	0.090675778	0.086797484	510	6.234410726	6
RODENTIA	CRICETIDAE	Eolagurus	Eolagurus_luteus	LC	unknown	0	NA	0.638621196	0.766734515	941	1165	-0.192274678	-0.213533226	-0.167089541	-0.182829135	26	3.258096538	3
RODENTIA	CRICETIDAE	Eolagurus	Eolagurus_przewalskii	LC	unknown	0	NA	0.910398312	0.829766292	887	768	0.154947917	0.144055249	0.097174374	0.092738124	46.25861204	3.834247653	4
CHIROPTERA	PTEROPODIDAE	Eonycteris	Eonycteris_spelaea	LC	unknown	0	NA	0.553974055	0.682236958	87	203	-0.571428571	-0.84729786	-0.188003452	-0.20825919	58.7	4.072439727	4
RODENTIA	SPALACIDAE	Eospalax	Eospalax_fontanierii	LC	unknown	0	NA	0.786573834	0.7569114	822	729	0.127572016	0.120066663	0.039188779	0.038440389	256.76	5.548141796	6
RODENTIA	SPALACIDAE	Eospalax	Eospalax_rothschildi	LC	unknown	0	NA	0.706243105	0.645733519	175	54	2.240740741	1.175801927	0.093706744	0.08957261	104.345	4.647702717	5
RODENTIA	SPALACIDAE	Eospalax	Eospalax_smithii	LC	unknown	0	NA	0.944470979	0.846653185	107	74	0.445945946	0.368763741	0.115534668	0.109333813	94.15	4.544889255	5
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_cachinus	LC	unknown	0	NA	0.684267802	0.732031749	29	47	-0.382978723	-0.482851772	-0.065248464	-0.067474522	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_chinensis	LC	unknown	0	NA	0.789099902	0.834325711	32	54	-0.407407407	-0.523248144	-0.054206418	-0.055730935	45.3	3.813307032	4
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_custos	LC	unknown	0	NA	0.7051225	0.68732924	71	53	0.339622642	0.292387963	0.025887536	0.025558127	30.8	3.42751469	3
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_melanogaster	LC	stable	0	0	0.946597135	0.789592513	264	134	0.970149254	0.678109303	0.198842592	0.181356585	19.59	2.975019232	3
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_miletus	LC	unknown	0	NA	0.787872222	0.806055799	30	35	-0.142857143	-0.15415068	-0.022558707	-0.022817047	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_olitor	LC	unknown	0	NA	0.442511098	0.488105569	93	64	0.453125	0.37371641	-0.093411086	-0.098066168	22	3.091042453	3
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_proditor	LC	unknown	0	NA	0.714203473	0.82739765	18	48	-0.625	-0.980829253	-0.136807468	-0.147117516	42.5	3.749504076	4
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_wardi	NT	unknown	0	NA	0.797879073	0.897372136	24	52	-0.538461538	-0.773189888	-0.110871576	-0.117513595	46.25861204	3.834247653	4
RODENTIA	DIPODIDAE	Eozapus	Eozapus_setchuanus	LC	unknown	0	NA	0.914772315	0.756294143	426	280	0.521428571	0.419649743	0.209545683	0.19024482	32.576	3.483575821	3
EULIPOTYPHLA	SORICIDAE	Episoriculus	Episoriculus_caudatus	LC	unknown	0	NA	0.056582567	0.07323214	3128	45	68.51111111	4.241486612	-0.227353362	-0.257933466	6.27	1.835776355	2
EULIPOTYPHLA	SORICIDAE	Episoriculus	Episoriculus_leucops	LC	unknown	0	NA	0.685138986	0.571226892	307	68	3.514705882	1.507340042	0.199416547	0.181835227	9.35	2.235376343	2
EULIPOTYPHLA	SORICIDAE	Episoriculus	Episoriculus_macrurus	LC	unknown	0	NA	0.949678115	0.882123986	84	56	0.5	0.405465108	0.076581217	0.073790481	8.157340556	2.098918204	2
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_bobrinskoi	LC	unknown	0	NA	0.839658738	0.358329864	520	13	39	3.688879454	1.343256375	0.851541575	7.54	2.020222182	2
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_bottae	LC	unknown	0	NA	0.60440446	0.458243905	4263	3741	0.139534884	0.130620182	0.31895799	0.276842024	15.66	2.751109691	3
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_gobiensis	LC	unknown	0	NA	0.696373687	0.841150013	2299	3700	-0.378648649	-0.475858574	-0.17211713	-0.188883596	12.56384615	2.530823336	3
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_japonensis	EN	decreasing	1	1	0.85549256	0.789705102	26	18	0.444444444	0.36772478	0.083306362	0.080017811	12.56384615	2.530823336	3
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_nasutus	LC	unknown	0	NA	0.067476569	0.048145441	10421	1364	6.640029326	2.033401442	0.401515226	0.337553956	7.91	2.068127782	2
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_nilssonii	LC	stable	0	0	0.840842389	0.206592176	8340	1226	5.802610114	1.917306379	3.070059211	1.403657548	10.72	2.372111156	2
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_pachyotis	LC	unknown	0	NA	0.697295677	0.663517369	1366	1069	0.277829747	0.245163129	0.050907948	0.049654503	8.1	2.091864062	2
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_serotinus	LC	unknown	0	NA	0.836653687	0.502203794	6592	3711	0.776340609	0.574555411	0.66596449	0.510404229	23.09	3.139399623	3
PERISSODACTYLA	EQUIDAE	Equus	Equus_africanus	CR	decreasing	1	1	0.535134221	0.951283262	7	121	-0.94214876	-2.849880397	-0.437460699	-0.575294279	250000	12.4292162	12
PERISSODACTYLA	EQUIDAE	Equus	Equus_ferus	EN	increasing	1	0	0.740587098	0.869863865	62	79	-0.215189873	-0.242313467	-0.14861724	-0.160893474	250000	12.4292162	12
PERISSODACTYLA	EQUIDAE	Equus	Equus_hemionus	NT	stable	0	0	0.618593968	0.716495257	1947	2799	-0.304394427	-0.362972484	-0.136639131	-0.146922519	235248.1	12.36839598	12
PERISSODACTYLA	EQUIDAE	Equus	Equus_kiang	LC	stable	0	0	0.921476137	0.881056573	1040	1061	-0.019792648	-0.019991146	0.045876241	0.044855042	281138.6	12.54660307	13
RODENTIA	DIPODIDAE	Eremodipus	Eremodipus_lichtensteini	LC	unknown	0	NA	0.85591101	0.589436524	600	85	6.058823529	1.954278399	0.452083432	0.372999375	51	3.931825633	4
EULIPOTYPHLA	ERINACEIDAE	Erinaceus	Erinaceus_amurensis	LC	stable	0	0	0.858477563	0.442150376	1597	405	2.943209877	1.371995081	0.941596365	0.663510503	780	6.65929392	7
EULIPOTYPHLA	ERINACEIDAE	Erinaceus	Erinaceus_concolor	LC	unknown	0	NA	0.905706463	0.571425837	920	249	2.694779116	1.306920774	0.584993893	0.460580554	665.99	6.501274655	7
EULIPOTYPHLA	ERINACEIDAE	Erinaceus	Erinaceus_europaeus	LC	stable	0	0	0.932011401	0.28201148	2848	354	7.04519774	2.085075359	2.304870432	1.195397269	777.95	6.656662255	7
EULIPOTYPHLA	ERINACEIDAE	Erinaceus	Erinaceus_roumanicus	LC	stable	0	0	0.903389387	0.265660277	4253	549	6.746812386	2.047281454	2.400543722	1.223935337	772	6.64898455	7
RODENTIA	DIPODIDAE	Euchoreutes	Euchoreutes_naso	LC	unknown	0	NA	0.78449004	0.815432329	1097	1467	-0.252215406	-0.290640318	-0.03794587	-0.038684562	24.14	3.183870216	3
RODENTIA	SCIURIDAE	Eupetaurus	Eupetaurus_cinereus	EN	NA	1	NA	0.480157781	0.621631253	351	972	-0.638888889	-1.018569581	-0.227584233	-0.258232316	2500	7.824046011	8
EULIPOTYPHLA	TALPIDAE	Euroscaptor	Euroscaptor_grandis	LC	unknown	0	NA	0.796915813	0.802139043	64	69	-0.072463768	-0.075223421	-0.006511627	-0.00653292	46.84098624	3.846758594	4
EULIPOTYPHLA	TALPIDAE	Euroscaptor	Euroscaptor_longirostris	LC	unknown	0	NA	0.029516474	0.027605415	4087	438	8.331050228	2.233347573	0.069227692	0.066936604	46.84098624	3.846758594	4
EULIPOTYPHLA	TALPIDAE	Euroscaptor	Euroscaptor_micrura	LC	unknown	0	NA	0.861751247	0.812083124	26	21	0.238095238	0.2135741	0.061161377	0.059363947	60.46	4.101981989	4
EULIPOTYPHLA	TALPIDAE	Euroscaptor	Euroscaptor_mizura	LC	decreasing	0	1	0.932591736	0.45883559	114	8	13.25	2.656756907	1.032518305	0.709275568	25.05	3.220873828	3
CHIROPTERA	VESPERTILIONIDAE	Falsistrellus	Falsistrellus_affinis	LC	unknown	0	NA	0.873052658	0.730949871	136	35	2.885714286	1.357306824	0.19440839	0.177650991	22.77	3.12544388	3
CARNIVORA	FELIDAE	Felis	Felis_chaus	LC	decreasing	0	1	0.822130952	0.614160282	3811	2155	0.768445476	0.570100898	0.338626049	0.291643751	7157.99	8.875984494	9
CARNIVORA	FELIDAE	Felis	Felis_margarita	LC	unknown	0	NA	0.882821067	0.692824315	3135	1625	0.929230769	0.657121358	0.274235109	0.242346084	2823.36	7.945682944	8
CARNIVORA	FELIDAE	Felis	Felis_silvestris	LC	decreasing	0	1	0.755343166	0.711359428	8704	8551	0.017892644	0.017734455	0.06183054	0.059994344	4573.08	8.427942217	8
RODENTIA	CTENODACTYLIDAE	Felovia	Felovia_vae	DD	unknown	NA	NA	0.555016111	0.854503876	7	445	-0.984269663	-4.152164133	-0.350481459	-0.431523896	205	5.323009979	5
RODENTIA	SCIURIDAE	Funambulus	Funambulus_pennantii	LC	unknown	0	NA	0.95159988	0.68725604	135	30	3.5	1.504077397	0.384636619	0.325437736	102.49	4.629765233	5
EULIPOTYPHLA	TALPIDAE	Galemys	Galemys_pyrenaicus	VU	decreasing	1	1	0.625292618	0.53508321	190	9	20.11111111	3.049799495	0.168589494	0.155797461	60.17	4.097173889	4
CETARTIODACTYLA	BOVIDAE	Gazella	Gazella_bennettii	LC	stable	0	0	0.811420788	0.493588479	600	37	15.21621622	2.786011743	0.64392165	0.497084637	18916.67	9.847798823	10
CETARTIODACTYLA	BOVIDAE	Gazella	Gazella_cuvieri	VU	decreasing	1	1	0.605770299	0.453214457	425	5	84	4.442651256	0.336608508	0.290135441	25000	10.1266311	10
CETARTIODACTYLA	BOVIDAE	Gazella	Gazella_dorcas	VU	decreasing	1	1	0.709490249	0.679854656	3322	2069	0.605606573	0.473501612	0.043591072	0.042667719	15635.95	9.657328029	10
CETARTIODACTYLA	BOVIDAE	Gazella	Gazella_gazella	VU	decreasing	1	1	0.615782972	0.797010395	195	752	-0.740691489	-1.349736765	-0.227384014	-0.257973138	21306.83	9.966782958	10
CETARTIODACTYLA	BOVIDAE	Gazella	Gazella_leptoceros	EN	decreasing	1	1	0.809450007	0.692724012	1486	448	2.316964286	1.199049993	0.168502886	0.155723344	24645.75	10.11235975	10
CETARTIODACTYLA	BOVIDAE	Gazella	Gazella_subgutturosa	VU	decreasing	1	1	0.637652418	0.657290632	5771	4986	0.157440834	0.146211391	-0.029877519	-0.030332946	26981.37	10.20290191	10
CARNIVORA	VIVERRIDAE	Genetta	Genetta_genetta	LC	stable	0	0	0.928895557	0.704346453	1116	546	1.043956044	0.714887167	0.318804905	0.276725952	1756.17	7.47089058	7
RODENTIA	MURIDAE	Gerbillus	Gerbillus_amoenus	LC	unknown	0	NA	0.823068317	0.713864822	1078	868	0.241935484	0.216671037	0.152975033	0.142345587	13.2	2.58021683	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_andersoni	LC	unknown	0	NA	0.982927649	0.902377042	66	3	21	3.091042453	0.089264912	0.085503076	27.5	3.314186005	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_aquilus	LC	unknown	0	NA	0.788646316	0.556225383	416	12	33.66666667	3.54577861	0.417853878	0.349144375	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_campestris	LC	unknown	0	NA	0.926855264	0.813053929	1364	882	0.546485261	0.435984782	0.139967758	0.130999979	28.4	3.346389145	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_cheesmani	LC	stable	0	0	0.024559153	0.023128967	13989	4	3496.25	8.159732224	0.061835273	0.0599988	28	3.33220451	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_dasyurus	LC	stable	0	0	0.883386108	0.695099401	581	272	1.136029412	0.758948691	0.270877384	0.239707515	23.5	3.157000421	3
